,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
1,1027,Ethereum,ETH,ethereum,8346,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120182821.04902385,120182821.04902385,True,,2,,,,2024-01-31T06:05:00.000Z,2337.0763042060403,10418105840.78206,12.167,-0.2126114,1.34064116,5.08340013,2.63527512,11.5510156,27.19297642,280876423246.3086,16.9884,280876423246.31,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
2,825,Tether USDt,USDT,tether,73582,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96199943447.84976,99600769237.96013,True,,3,,,,2024-01-31T06:04:00.000Z,0.9997436597841983,41170640715.09871,7.9447,0.01133215,-0.01624482,0.06409484,-0.03046791,-0.06658497,-0.08539631,96175283533.58623,5.8163,99575237555.28,,2024-01-31T06:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-31 17:05:32.882928
3,1839,BNB,BNB,bnb,2045,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149547114.71549386,149547114.71549386,False,,4,,,,2024-01-31T06:04:00.000Z,306.3671470914582,767598960.1437209,-8.5032,-0.12390448,-1.53692747,4.20408414,-0.72902239,33.81714319,34.1137554,45816322891.14488,2.7708,45816322891.14,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
4,5426,Solana,SOL,solana,620,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,435752310.91212547,568387060.7455424,True,,5,,,,2024-01-31T06:05:00.000Z,100.93788669475173,3522183117.5954432,26.1673,0.08499819,-1.92017287,19.44830274,-0.89873494,64.01691224,140.85227146,43983917385.82435,2.6604,57371788736.3,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
5,52,XRP,XRP,xrp,1219,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54374512255.0,99987956150.0,False,,6,,,,2024-01-31T06:05:00.000Z,0.5119766209929293,1776487584.5740929,95.2053,0.06495513,-3.8333382,-0.44487073,-16.05084822,-16.63116857,-15.4744143,27838479052.453526,1.6838,51197662099.29,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
6,3408,USDC,USDC,usd-coin,16465,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26696097516.46061,26696097516.46061,False,,7,,,,2024-01-31T06:05:00.000Z,1.0001274323691574,5856803441.84903,14.1235,-0.00484402,0.00122153,0.00889871,0.01226468,0.01589778,0.01952475,26699499463.414387,1.6149,26699499463.41,,2024-01-31T06:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-31 17:05:32.882928
7,2010,Cardano,ADA,cardano,1050,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35423502481.959,36585743945.107,False,,8,,,,2024-01-31T06:04:00.000Z,0.5108842053401608,446674042.0870247,-14.1792,-0.11839499,-3.54899858,9.45711215,-13.8651652,32.33952686,67.83039313,18097307915.860836,1.0946,22989789240.31,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
8,5805,Avalanche,AVAX,avalanche,653,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,367068682.2199238,435101592.2199238,False,,9,,,,2024-01-31T06:04:00.000Z,34.83497396235267,661655261.5270362,-4.347,-0.66896386,-2.7629965,16.43254039,-8.86616823,58.13510034,191.08811376,12786827987.526152,0.7733,25081181252.89,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
9,74,Dogecoin,DOGE,dogecoin,886,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142874726383.70523,142874726383.70523,True,,10,,,,2024-01-31T06:05:00.000Z,0.08000486953080682,324606560.7547515,-42.6392,-0.15061957,-1.55939183,1.58990365,-10.10239909,-5.16695934,16.37446953,11430673843.57806,0.6914,11430673843.58,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
10,1958,TRON,TRX,tron,921,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88140585764.39207,88140607987.17664,True,,11,71659659264.0,8090904364.436257,,2024-01-31T06:04:00.000Z,0.11290737979410018,222944660.43652964,-17.8366,0.39387733,0.59823583,5.37750863,6.20348744,9.29264542,12.59036819,9951722592.174675,0.6019,9951725101.29,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
11,1975,Chainlink,LINK,chainlink,1601,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,12,,,,2024-01-31T06:04:00.000Z,15.868658821051419,682729993.2666199,59.4428,-0.89169908,5.86419676,12.431001,5.98208992,3.52419555,40.32902024,9014984607.364664,0.5453,15868658821.05,,2024-01-31T06:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-31 17:05:32.882928
12,6636,Polkadot,DOT,polkadot-new,679,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1273651252.306437,1405911754.0147886,True,,13,,,,2024-01-31T06:04:00.000Z,6.843137042942723,206362679.58409554,-36.7178,0.36283326,-2.23468752,8.12795915,-15.65814908,24.9811718,47.44613133,8715770064.448566,0.5271,9620846803.01,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
13,3890,Polygon,MATIC,polygon,1263,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9603197469.087326,10000000000.0,False,,14,,,,2024-01-31T06:04:00.000Z,0.8154706958990492,345266561.5336639,10.0637,0.65874893,0.86783615,13.17067349,-15.15138568,1.05290784,22.66677125,7831126122.97263,0.4736,8154706958.99,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
14,11419,Toncoin,TON,toncoin,197,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3457848339.3951774,5102130896.821065,True,,15,3414166606.0,7124635991.024008,,2024-01-31T06:05:00.000Z,2.0867862682809006,25926737.22595866,17.6271,0.18968833,-1.50854575,-1.45295633,-10.44764949,-13.78331292,-3.75350177,7215790432.447771,0.4364,10647056694.46,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
0,1,Bitcoin,BTC,bitcoin,10802,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19613731.0,19613731.0,False,,1,,,,2024-01-31T06:05:00.000Z,42990.584876770045,22814589983.49132,1.8064,0.04421377,-0.88402042,8.16779896,1.69998672,10.91386392,22.07470841,843205767305.6357,51.0001,902802282412.17,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
1,1027,Ethereum,ETH,ethereum,8346,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120182821.04902385,120182821.04902385,True,,2,,,,2024-01-31T06:05:00.000Z,2337.0763042060403,10418105840.78206,12.167,-0.2126114,1.34064116,5.08340013,2.63527512,11.5510156,27.19297642,280876423246.3086,16.9884,280876423246.31,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
2,825,Tether USDt,USDT,tether,73582,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96199943447.84976,99600769237.96013,True,,3,,,,2024-01-31T06:04:00.000Z,0.9997436597841983,41170640715.09871,7.9447,0.01133215,-0.01624482,0.06409484,-0.03046791,-0.06658497,-0.08539631,96175283533.58623,5.8163,99575237555.28,,2024-01-31T06:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-31 17:05:32.882928
3,1839,BNB,BNB,bnb,2045,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149547114.71549386,149547114.71549386,False,,4,,,,2024-01-31T06:04:00.000Z,306.3671470914582,767598960.1437209,-8.5032,-0.12390448,-1.53692747,4.20408414,-0.72902239,33.81714319,34.1137554,45816322891.14488,2.7708,45816322891.14,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
4,5426,Solana,SOL,solana,620,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,435752310.91212547,568387060.7455424,True,,5,,,,2024-01-31T06:05:00.000Z,100.93788669475173,3522183117.5954432,26.1673,0.08499819,-1.92017287,19.44830274,-0.89873494,64.01691224,140.85227146,43983917385.82435,2.6604,57371788736.3,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
5,52,XRP,XRP,xrp,1219,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54374512255.0,99987956150.0,False,,6,,,,2024-01-31T06:05:00.000Z,0.5119766209929293,1776487584.5740929,95.2053,0.06495513,-3.8333382,-0.44487073,-16.05084822,-16.63116857,-15.4744143,27838479052.453526,1.6838,51197662099.29,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
6,3408,USDC,USDC,usd-coin,16465,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26696097516.46061,26696097516.46061,False,,7,,,,2024-01-31T06:05:00.000Z,1.0001274323691574,5856803441.84903,14.1235,-0.00484402,0.00122153,0.00889871,0.01226468,0.01589778,0.01952475,26699499463.414387,1.6149,26699499463.41,,2024-01-31T06:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-31 17:05:32.882928
7,2010,Cardano,ADA,cardano,1050,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35423502481.959,36585743945.107,False,,8,,,,2024-01-31T06:04:00.000Z,0.5108842053401608,446674042.0870247,-14.1792,-0.11839499,-3.54899858,9.45711215,-13.8651652,32.33952686,67.83039313,18097307915.860836,1.0946,22989789240.31,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
8,5805,Avalanche,AVAX,avalanche,653,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,367068682.2199238,435101592.2199238,False,,9,,,,2024-01-31T06:04:00.000Z,34.83497396235267,661655261.5270362,-4.347,-0.66896386,-2.7629965,16.43254039,-8.86616823,58.13510034,191.08811376,12786827987.526152,0.7733,25081181252.89,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
9,74,Dogecoin,DOGE,dogecoin,886,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142874726383.70523,142874726383.70523,True,,10,,,,2024-01-31T06:05:00.000Z,0.08000486953080682,324606560.7547515,-42.6392,-0.15061957,-1.55939183,1.58990365,-10.10239909,-5.16695934,16.37446953,11430673843.57806,0.6914,11430673843.58,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
10,1958,TRON,TRX,tron,921,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88140585764.39207,88140607987.17664,True,,11,71659659264.0,8090904364.436257,,2024-01-31T06:04:00.000Z,0.11290737979410018,222944660.43652964,-17.8366,0.39387733,0.59823583,5.37750863,6.20348744,9.29264542,12.59036819,9951722592.174675,0.6019,9951725101.29,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
11,1975,Chainlink,LINK,chainlink,1601,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,12,,,,2024-01-31T06:04:00.000Z,15.868658821051419,682729993.2666199,59.4428,-0.89169908,5.86419676,12.431001,5.98208992,3.52419555,40.32902024,9014984607.364664,0.5453,15868658821.05,,2024-01-31T06:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-31 17:05:32.882928
12,6636,Polkadot,DOT,polkadot-new,679,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1273651252.306437,1405911754.0147886,True,,13,,,,2024-01-31T06:04:00.000Z,6.843137042942723,206362679.58409554,-36.7178,0.36283326,-2.23468752,8.12795915,-15.65814908,24.9811718,47.44613133,8715770064.448566,0.5271,9620846803.01,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
13,3890,Polygon,MATIC,polygon,1263,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9603197469.087326,10000000000.0,False,,14,,,,2024-01-31T06:04:00.000Z,0.8154706958990492,345266561.5336639,10.0637,0.65874893,0.86783615,13.17067349,-15.15138568,1.05290784,22.66677125,7831126122.97263,0.4736,8154706958.99,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:05:32.882928
14,11419,Toncoin,TON,toncoin,197,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3457848339.3951774,5102130896.821065,True,,15,3414166606.0,7124635991.024008,,2024-01-31T06:05:00.000Z,2.0867862682809006,25926737.22595866,17.6271,0.18968833,-1.50854575,-1.45295633,-10.44764949,-13.78331292,-3.75350177,7215790432.447771,0.4364,10647056694.46,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:05:32.882928
0,1,Bitcoin,BTC,bitcoin,10802,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19613731.0,19613731.0,False,,1,,,,2024-01-31T06:05:00.000Z,42990.584876770045,22814589983.49132,1.8064,0.04421377,-0.88402042,8.16779896,1.69998672,10.91386392,22.07470841,843205767305.6357,51.0001,902802282412.17,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:06:33.587284
1,1027,Ethereum,ETH,ethereum,8346,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120182821.04902385,120182821.04902385,True,,2,,,,2024-01-31T06:05:00.000Z,2337.0763042060403,10418105840.78206,12.167,-0.2126114,1.34064116,5.08340013,2.63527512,11.5510156,27.19297642,280876423246.3086,16.9884,280876423246.31,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:06:33.587284
2,825,Tether USDt,USDT,tether,73582,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96199943447.84976,99600769237.96013,True,,3,,,,2024-01-31T06:04:00.000Z,0.9997436597841983,41170640715.09871,7.9447,0.01133215,-0.01624482,0.06409484,-0.03046791,-0.06658497,-0.08539631,96175283533.58623,5.8163,99575237555.28,,2024-01-31T06:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-31 17:06:33.587284
3,1839,BNB,BNB,bnb,2045,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149547114.71549386,149547114.71549386,False,,4,,,,2024-01-31T06:04:00.000Z,306.3671470914582,767598960.1437209,-8.5032,-0.12390448,-1.53692747,4.20408414,-0.72902239,33.81714319,34.1137554,45816322891.14488,2.7708,45816322891.14,,2024-01-31T06:04:00.000Z,,,,,,2024-01-31 17:06:33.587284
4,5426,Solana,SOL,solana,620,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,435752310.91212547,568387060.7455424,True,,5,,,,2024-01-31T06:05:00.000Z,100.93788669475173,3522183117.5954432,26.1673,0.08499819,-1.92017287,19.44830274,-0.89873494,64.01691224,140.85227146,43983917385.82435,2.6604,57371788736.3,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:06:33.587284
5,52,XRP,XRP,xrp,1219,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54374512255.0,99987956150.0,False,,6,,,,2024-01-31T06:05:00.000Z,0.5119766209929293,1776487584.5740929,95.2053,0.06495513,-3.8333382,-0.44487073,-16.05084822,-16.63116857,-15.4744143,27838479052.453526,1.6838,51197662099.29,,2024-01-31T06:05:00.000Z,,,,,,2024-01-31 17:06:33.587284
6,3408,USDC,USDC,usd-coin,16465,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26696097516.46061,26696097516.46061,False,,7,,,,2024-01-31T06:05:00.000Z,1.0001274323691574,5856803441.84903,14.1235,-0.00484402,0.00122153,0.00889871,0.01226468,0.01589778,0.01952475,26699499463.414387,1.6149,26699499463.41,,2024-01-31T06:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-31 17:06:33.587284
